"id","n.scoring","scoring.mix","scoring.delicious","scoring.service","scoring.atom","n.view","n.favorite","n.share","shop.summary"
"147593",2,"45",20,15,10,14300,6,1,"        雙連肉粽肉包是一個有平價、公館、排隊店的中式早餐，網友認為值得推薦的有：蛋餅、饅頭夾蛋、菜包      "
"1047494",3,"45",10,20,15,5918,6,1,"        Brunch at 杉食 30‧杉食是一個有免服務費、朋友聚會、巷弄美食的西式早餐，網友認為值得推薦的有：芭娜娜香蕉鬆餅      "
"1044468",1,"45",15,15,15,6048,6,1,"        森的流浪小餐車是一個有飯糰、流浪餐車、早餐的中式早餐      "
"1054652",1,"45",15,15,15,3271,6,1,"        兔子吐司是一個有北投、起司吐司、盒子吐司的西式早餐，網友認為值得推薦的有：起司香香吐司、盒子吐司      "
"977544",2,"45",20,15,15,8670,6,1,"        永和豆漿大王是一個有永安市場豆漿、永安市場早餐、永安市場捷運站中式早餐的中式早餐，網友認為值得推薦的有：小籠湯包、九層塔蛋餅、燒餅沙拉      "
"978568",4,"45",10,15,15,6894,6,1,"        美之軒早餐店是一個有微笑薯餅、法式特餐、淡江大學的西式早餐      "
"1077420",23,"45",16,17,16,805230,23,19,"        點匠輕鬆小品是一個有點匠輕鬆小品、寵物友善餐廳、蔬食的其他類型早餐，網友認為值得推薦的有：松露野菇燉飯、特選沙拉、南瓜濃湯、松子青醬義大利麵、椒鹽杏鮑菇      "
"983346",1,"45",20,20,15,13160,6,1,"        拉亞漢堡 Laya Burger (新豐店)是一個有早餐、西式早餐的西式早餐      "
"995224",1,"45",20,20,20,4342,6,1,"        高雄早午餐大集合是一個有早餐、其他類型早餐的其他類型早餐      "
"931974",1,"45",20,15,15,11572,6,1,"        昇美早餐屋 (孝三店)是一個有總匯、里肌、早餐的西式早餐，網友認為值得推薦的有：里肌炭烤三明治      "
"1016264",1,"45",15,15,20,4855,6,1,"        小吉廚坊是一個有早餐、西式早餐的西式早餐      "
"1069748",1,"45",20,15,15,5729,6,1,"        Smoko Salad Bar是一個有早餐、西式早餐的西式早餐，網友認為值得推薦的有：脆皮雞腿捲、南瓜燉飯、希臘沙拉、雞蛋沙拉      "
"116108",1,"45",20,15,15,13911,5,1,"        拉亞漢堡 Laya Burger (和平店)是一個有吃吃喝喝、中價位、早餐的西式早餐，網友認為值得推薦的有：爆漿起司蛋餅、起司培根蛋餅      "
"594956",5,"45",19,17,15,115162,5,1,"        美奇早餐 Maggie's House是一個有早餐、西式早餐、早午餐的西式早餐，網友認為值得推薦的有：黃金肉蛋吐司、彩虹鮮蔬蛋堡、蜂蜜芥末雞腿蛋堡、招牌豬肉蛋堡、港式蘿蔔糕      "
"589694",4,"45",15,15,14,12224,5,1,"        美而濃早餐店是一個有士林官邸、早餐、中式早餐的中式早餐      "
"150921",1,"45",15,15,10,6311,5,1,"        無名飯糰是一個有早餐、中式早餐的中式早餐      "
"614962",4,"45",15,17,15,8629,5,1,"        全家福早餐店是一個有平價、吃吃喝喝、早餐的西式早餐      "
"630932",5,"40",14,12,10,7046,15,1,"        諭泉紅茶豆乳是一個有諭泉紅茶豆乳、紅茶豆漿、早餐的其他類型早餐，網友認為值得推薦的有：紅茶豆漿      "
"593364",3,"40",20,10,10,7490,15,1,"        Oliva是一個有咖啡、輕食、義大利麵的西式早餐，網友認為值得推薦的有：早午餐      "
"1043088",1,"45",15,15,10,3301,5,1,"        吉利街無名早餐店是一個有手工蛋餅、巷弄隱密、在地人推薦的中式早餐，網友認為值得推薦的有：手工蛋餅、米漿      "
"1038422",2,"45",20,20,15,3689,5,1,"        小羊炭烤山明治是一個有炭烤三明治、早餐、其他類型早餐的其他類型早餐，網友認為值得推薦的有：炭烤三明治      "
"959340",1,"45",15,15,15,4445,5,1,"        晨坊早午餐是一個有早餐、中式早餐的中式早餐      "
"1248009",1,"00",0,0,0,6547,1,NA,"        我們分享各地吃過的美食與飲料，加入我們的創意來製作初初看特色三明治、漢堡、甜吐司、飲料。 餐點內容大多數為我們自己研發的，從醃肉、醬料、甜抹醬、泡菜、麻糬都是我們親手製作的。 希望大家都能從餐點中感受到我們對食材使用上的用心。自製多種特色碳烤三明治，美式漢堡與紅茶鮮奶、咖啡、泰式奶茶等飲品。 歡迎您來""初初看""喔!      "
"991902",3,"45",15,10,10,6218,5,1,"        阿玉飯糰是一個有飯糰、排隊店、中式早餐的中式早餐，網友認為值得推薦的有：飯糰、排隊店、中式早餐、早餐、北投在地美食      "
"1017834",1,"45",15,20,15,10969,5,1,"        和園早午餐Garden Brunch是一個有和園早午餐Garden、Brunch、早餐的西式早餐，網友認為值得推薦的有：撒蛋不露餡      "
"1018344",1,"45",20,20,10,4431,5,1,"        無名早點是一個有蛋餅、無名、早餐的中式早餐，網友認為值得推薦的有：蛋餅、味噌湯      "
"1055908",2,"45",20,15,5,6696,5,1,"        早餐吧是一個有早餐、其他類型早餐的其他類型早餐      "
"58655",1,"45",20,15,10,28535,4,1,"        瑞麟美而美 (七張店)是一個有平價、朋友聚會、吃吃喝喝的西式早餐      "
"54133",1,"45",20,15,10,10739,4,1,"        美而美是一個有☆台北美食、早餐、宵夜的西式早餐      "
"101643",5,"45",15,15,15,11194,4,1,"        元氣海苔飯捲是一個有路邊攤、客運、素食早點的中式早餐      "
"117193",2,"45",20,15,15,6522,4,1,"        早安美之城是一個有平價、吃吃喝喝、早餐的西式早餐，網友認為值得推薦的有：培根蛋三明治      "
"117390",2,"45",15,18,13,11091,4,1,"        美又美漢堡是一個有早餐、西式早餐的西式早餐      "
"155753",1,"35",20,20,15,8863,24,1,"        22nd cafe是一個有平價、免服務費、下午茶的西式早餐，網友認為值得推薦的有：早午餐      "
"97321",1,"45",20,20,15,10471,4,1,"        泓品飯糰是一個有早餐、中式早餐的中式早餐，網友認為值得推薦的有：紫米飯糰      "
"47103",1,"45",20,20,10,18584,4,1,"        瑞麟美而美 (萬大路店)是一個有中式料理的西式早餐      "
"151847",1,"45",20,15,10,7134,4,1,"        無名飯糰是一個有早餐、中式早餐、宵夜的中式早餐      "
"599214",1,"45",10,20,15,6199,4,1,"        APPLE203 (南昌店)是一個有早餐、西式早餐的西式早餐      "
"612690",1,"40",5,10,15,12634,14,1,"        以樂飯糰吐司創作料理是一個有早餐、西式早餐的西式早餐      "
"1248009",1,"00",0,0,0,6547,1,NA,"        我們分享各地吃過的美食與飲料，加入我們的創意來製作初初看特色三明治、漢堡、甜吐司、飲料。 餐點內容大多數為我們自己研發的，從醃肉、醬料、甜抹醬、泡菜、麻糬都是我們親手製作的。 希望大家都能從餐點中感受到我們對食材使用上的用心。自製多種特色碳烤三明治，美式漢堡與紅茶鮮奶、咖啡、泰式奶茶等飲品。 歡迎您來""初初看""喔!      "
"470996",5,"45",13,12,12,8773,4,1,"        麥味登 Cafe&Brunch (楠梓小紅帽店)是一個有免服務費、吃吃喝喝、中價位的西式早餐，網友認為值得推薦的有：幸福套餐      "
"630128",1,"45",10,10,20,6523,4,1,"        Ap203bar是一個有早餐、西式早餐的西式早餐      "
"632660",2,"40",10,10,15,7437,14,1,"        Cherry Brunch 雀兒早午餐是一個有Brunch、Cherry、雀兒早午餐的西式早餐，網友認為值得推薦的有：香酥魚排漢堡、豬排丹麥吐司      "
"1036310",2,"45",15,15,15,4402,4,1,"        兩兄弟手作熱壓吐司坊是一個有套餐拼盤、熱壓吐司、火星文的西式早餐，網友認為值得推薦的有：西西里雞腿、吉士夏威夷、火腿蛋餅、歐姆蛋      "
"1031418",1,"45",20,10,10,8139,4,1,"        五妃三明治是一個有食我部落、中西式早餐、薯餅蛋餅的西式早餐，網友認為值得推薦的有：蔥抓餅、鮮蝦貝果、熱狗蛋、起士鱈魚蛋堡、貝果      "
"1040596",1,"45",15,10,15,7323,4,1,"        無名早餐店是一個有蛋餅、宜蘭、早餐店的中式早餐      "
"1061898",5,"45",20,20,20,4777,4,1,"        米福號是一個有早餐、西式早餐的西式早餐      "
"1027754",1,"45",20,20,20,4064,4,1,"        千豪豆漿店是一個有早餐、中式早餐的中式早餐      "
"935628",3,"45",15,15,15,5521,14,1,"        SMILE 輕食.早午餐是一個有早午餐、早餐、其他類型早餐的其他類型早餐，網友認為值得推薦的有：手作漢堡套餐、帕瑪森套餐、異國風味卷餅      "
"936282",1,"45",15,15,15,9629,4,1,"        金山市場豆漿是一個有早餐、中式早餐的中式早餐      "
"960938",1,"45",20,15,15,6939,4,1,"        東南漢堡是一個有新竹市、東南漢堡、平價的西式早餐      "
"929148",9,"45",15,15,15,13095,14,1,"        早點兒早餐是一個有早餐、西式早餐的西式早餐      "
"985194",3,"45",18,10,5,3926,4,1,"        無名早餐店是一個有早餐、中式早餐的中式早餐，網友認為值得推薦的有：早餐      "
"990358",1,"45",20,15,15,4682,4,1,"        小胖胖三明治果汁輕食是一個有早餐、西式早餐的西式早餐      "
"1006160",7,"45",20,20,20,713528,14,1,"        吐司山明治是一個有土司、新開幕、早餐的西式早餐      "
"1111121",36,"45",17,16,17,4507655,62,31,"        雨田+是一個有捷運七張、巷弄美食、早午餐的其他類型早餐，網友認為值得推薦的有：豪華綜合起司、手作流淚漢堡排、白富美、泡菜燒肉蛋餅、阿嬤ㄟ酸菜      "
"1000512",1,"45",15,10,10,38488,4,1,"        濰克早午餐 Wake Up Brunch (榮總店)是一個有Up、早餐、榮總店的西式早餐，網友認為值得推薦的有：阿托厚片、雜糧乳酪醬、德式香腸拼盤、厚片沙拉拼盤      "
"1012246",1,"45",15,20,15,9055,4,1,"        麥町吐司工房 (中壢福星店)是一個有蛋餅、中壢、漢堡的西式早餐，網友認為值得推薦的有：蘿蔔糕炒蛋      "
"1058706",1,"40",15,10,5,7561,14,1,"        民權路無名早餐店是一個有早餐、台南小吃、無名早餐的中式早餐，網友認為值得推薦的有：煎餃、肉蛋吐司、燒肉蛋餅、鮪魚蛋餅      "
"1071804",3,"40",20,15,15,2063,14,1,"        隔壁老王是一個有早餐、中式早餐的中式早餐      "
"1174664",1,"45",15,20,15,1347,5,1,"        Just a Bear 只是一隻熊 (新店店)是一個有冰沙、冰滴咖啡、捷運新店區公所的早午餐，網友認為值得推薦的有：冰拿鐵、普羅旺斯紅燉飯、熱焦糖海鹽拿鐵、酥炸雞翅腿      "
"60317",1,"45",15,15,15,18445,3,1,"        麥味登 Cafe&Brunch (向日葵分店)是一個有平價、早午餐、早餐的西式早餐      "
"116170",1,"45",20,15,20,16831,3,1,"        紅橘子精緻早餐 (京華店)是一個有平價、單點式、早午餐的西式早餐      "
"116642",1,"40",15,15,15,12457,13,1,"        活力早餐吧是一個有平價、小吃、早午餐的西式早餐      "
"154707",1,"45",20,15,15,15518,3,1,"        瑞麟美而美 (海大店)是一個有早餐、西式早餐的西式早餐，網友認為值得推薦的有：牛肉捲餅、乳酪蛋餅      "
"149805",1,"45",20,15,10,6964,3,1,"        7年5班複合式餐飲是一個有早餐、西式早餐的西式早餐      "
"584879",2,"40",13,10,13,14538,13,1,"        無名早餐店是一個有平價、貓咪、早餐的西式早餐      "
"615604",1,"45",10,10,15,9532,3,1,"        蘋果203早午餐連鎖事業 (三重集美)是一個有早午餐、輕食、203的西式早餐      "
"627046",3,"40",15,12,9,9630,13,1,"        東勢小朋友肉包是一個有平價、單點式、巷弄隱密的中式早餐，網友認為值得推薦的有：筍包、特製辣椒醬、肉包      "
"631570",1,"45",15,5,15,6148,3,1,"        紅橘子精緻早午餐是一個有早餐、西式早餐的西式早餐      "
"632262",2,"40",20,15,13,10155,13,1,"        友品味早餐店是一個有早餐、西式早餐的西式早餐      "
"1136966",1,"45",20,15,15,353260,1,1,"        以做給家人吃的心情經營早午餐店！【莫尼布朗琪早午餐】的老闆因為母親生病離世，對健康變得特別注重。在家人的鼓勵下，於學區附近開起早午餐店，希望能提供附近學子以及顧客超值又營養健康的餐點，兩樓層共有30多個座位，是朋友聚會的好去處。店內招牌首推拼盤餐點，品項多達十多種，餐點除主餐外還附麵包、附餐、薯條及飲料。另外「吃飽飽拼盤」可選用兩種主餐，超值划算。麵包有四款可選；附餐有水果、生菜、濃湯及白飯；薯條亦可換成地瓜泥或加價換地瓜薯條；飲品加價則可換為「夢幻蝶豆」飲品！除了拼盤，其他如起司搭半熟蛋的歐姆蛋捲、自調醬汁料理的咖哩飯及親子丼、還有五種口味可選的總匯三明治，也都是店家招牌，不妨可試試看！      "
"631570",1,"45",15,5,15,6148,3,1,"        紅橘子精緻早午餐是一個有早餐、西式早餐的西式早餐      "
"632262",2,"40",20,15,13,10155,13,1,"        友品味早餐店是一個有早餐、西式早餐的西式早餐      "
"1034382",2,"45",10,10,15,7617,3,1,"        旺日早餐是一個有早餐、其他類型早餐的其他類型早餐，網友認為值得推薦的有：健康好鮪魚、牽絲馬鈴薯      "
"1045070",1,"45",15,10,10,3649,3,1,"        Who's Toast 小鬍子炭火燒三明治是一個有新北、吐司、新莊的西式早餐，網友認為值得推薦的有：鮮奶茶      "
"1065988",1,"45",20,20,15,2116,3,1,"        米亞咖啡‧輕食是一個有-、學區美食、高雄美食的西式早餐，網友認為值得推薦的有：-、美式漢堡、美式捲餅、美式咖啡、蜂蜜檸檬      "
"1033980",1,"45",15,20,20,5044,3,1,"        O2 BRUNCH & CAFE 歐圖咖啡廚房 (藍昌店)是一個有藍昌路、義大利麵、焗烤的西式早餐，網友認為值得推薦的有：法國土司、法式精典套餐、日式蝦卵三角飯糰、德國香腸、歐姆蛋卷      "
"935150",1,"45",15,15,15,6479,3,1,"        榕<U+56ED>永和豆漿是一個有苗栗高中、早餐、中式早餐的中式早餐，網友認為值得推薦的有：河粉蛋餅、小籠包      "
"1014034",1,"45",15,15,15,4516,3,1,"        湯包早餐是一個有煎餃、湯包、苟不理的中式早餐，網友認為值得推薦的有：<U+8471>蛋、韭菜煎餃、湯包、水煎包      "
