id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
3894#3896,1,1,0.571429,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,+1
9061#9070,0.857143,0.857143,0.777778,0.789474,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2097#2113,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,0.75,0.428571432829,s,m,n,+1
3730#3735,0.455357,0.163889,0.384615,0.157895,1,1,1,1,0.8,0.333333,0.8,0.333333,0.251852,0,0.217391,0,?,?,?,?,?,?,?,?,0.6,0.222222223878,m,m,n,-1
8164#8090,0.208571,0.0222222,0.272727,0.025641,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8866#8869,0.666667,0.666667,0.375,0.411765,0.666667,0.666667,0.555556,0.6,1,1,1,1,0.825397,0.714286,0.842105,0.85,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
6317#6316,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
4431#4432,0.131944,0,0.16,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4126#4136,0.45,0.4,0.34375,0.294118,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8821#8833,0.571429,0.571429,0.333333,0.352941,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7063#7064,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8300#8304,0.351923,0.176923,0.188679,0.136364,1,1,1,1,1,1,1,1,0.857143,0.857143,0.9,0.904762,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8082#8083,0.213889,0,0.238095,0,1,1,1,1,1,1,1,1,0.230159,0.047619,0.0952381,0.0243902,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8993#9007,0.466667,0.4,0.157895,0.304348,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2718#2719,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1767#1773,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,+1
8361#8362,0.666667,0.4,0.666667,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2274#2275,0.315152,0.0679739,0.277778,0.0606061,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8983#9006,0.666667,0.666667,0.421053,0.538462,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2283#2284,0.326667,0,0.285714,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
12555#12556,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
9064#9070,0.75,0.75,0.5,0.6,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1728#1735,0.5,0.5,0.35,0.380952,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2786#2791,0.75,0.75,0.566667,0.648649,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8365#8362,0.666667,0.4,0.666667,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2064#2105,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8195#8190,0.172078,0,0.0666667,0,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
1943#1938,0.666667,0.666667,0.52,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
141#145,0.504762,0.37037,0.36,0.242424,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
12861#12862,0.333333,0.0625,0.105263,0.0555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.375,?,?,?,?,n,m,n,-1
1881#1887,0.857143,0.857143,0.714286,0.724138,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8934#8937,0.583333,0.466667,0.4,0.388889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
6268#6273,0.8,0.8,0.421053,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
241#234,0.416667,0.358974,0.277778,0.148148,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
3963#3964,0.714286,0.583333,0.692308,0.444444,1,1,1,1,0.8,0.333333,0.8,0.333333,0.407407,0.333333,0.411765,0.129032,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
1169#1149,0.466667,0.4,0.611111,0.384615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2105#2107,0.5,0.5,0.304348,0.363636,?,?,?,?,?,?,?,?,?,?,?,?,0.533333,0.533333,0.487805,0.636364,0.363636363636,0.0909090936184,?,?,1.0,1.0,n,m,s,+1
1497#1501,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
6319#6320,0.857143,0.857143,0.421053,0.45,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
12829#12830,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
1749#1751,0.8,0.8,0.789474,0.842105,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6096#6097,0.4,0.4,0.185185,0.222222,1,1,1,1,1,1,1,1,0.233333,0,0.0666667,0,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2228#2231,0.8,0.8,0.47619,0.5,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8177#8193,0.161111,0.0357143,0.1,0.03125,1,1,1,1,1,1,1,1,0.625,0.555556,0.75,0.5,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8238#8239,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3730#3731,0.472222,0.218519,0.388889,0.272727,1,1,1,1,0.8,0.333333,0.8,0.333333,0.047619,0,0.142857,0,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
14167#14168,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.095238097012,?,?,0.75,0.285714298487,n,m,n,-1
953#954,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1610#1613,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,+1
5942#5950,0.857143,0.857143,0.76,0.76,1,1,1,1,?,?,?,?,0.347576,0.2,0.25,0.0731707,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
12986#12987,0.186905,0.046131,0.173913,0.0540541,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.375,?,?,0.0,0.0,n,m,n,-1
3178#3180,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,+1
1147#1157,0.666667,0.666667,0.75,0.833333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.692307710648,?,?,1.0,1.0,n,m,s,+1
7305#7295,0.175,0,0.117647,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2676#2679,0.666667,0.666667,0.384615,0.518519,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6410#6411,0.583333,0.5,0.6875,0.454545,1,1,1,1,1,1,1,1,0.5,0.5,0.333333,0.3125,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
12408#12409,0.544444,0.382813,0.64,0.371429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
13699#13700,0.32619,0.166667,0.44,0.222222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2823#2831,0.923077,0.923077,0.844444,0.863636,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
184#187,1,1,1,1,1,1,1,1,0.666667,0.666667,0.428571,0.5,0.8,0.8,0.4375,0.571429,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4378#4380,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.574359,0.461538,0.4,0.276596,?,?,?,?,1.0,1.0,m,m,s,+1
1469#1466,0.857143,0.857143,0.583333,0.875,0.571429,0.363636,0.571429,0.363636,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
302#305,0.666667,0.666667,0.45,0.527778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,+1
6326#6328,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8873#8884,0.666667,0.666667,0.384615,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,+1
11579#11580,0.260417,0.0714286,0.307692,0.0833333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,?,?,n,m,n,-1
5345#5346,0.633333,0.5,0.761905,0.619048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.285714285714,0.20000000298,m,m,n,-1
1416#1424,1,1,0.888889,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.263157904148,?,?,?,?,n,m,n,+1
204#7,0.25,0,0.25,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
11890#11891,0.211833,0.0238095,0.222222,0.0227273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
7429#7430,0.173611,0,0.166667,0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
599#607,0.102768,0.0277778,0.0526316,0.0243902,1,1,1,1,1,1,1,1,0.202381,0,0.222222,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
10932#10933,0.216837,0.0204082,0.208333,0.0277778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.3,0.047619048506,?,?,?,?,n,m,n,-1
2182#2183,0.571429,0.571429,0.333333,0.363636,1,1,1,1,1,1,1,1,0.857143,0.857143,0.842105,0.842105,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5698#5707,0.785714,0.636364,0.8125,0.631579,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
211#212,0.666667,0.666667,0.714286,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8175#8181,0.183838,0.0333333,0.117647,0.030303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
7883#7884,0.316299,0.0117647,0.25641,0.0149254,1,1,1,1,1,1,1,1,0.75,0.75,0.904762,0.73913,?,?,?,?,0.454545454545,0.263157904148,?,?,0.5,0.25,n,m,n,-1
5558#5559,0.5,0.5,0.444444,0.473684,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8198#8184,0.128571,0,0.0555556,0,1,1,1,1,1,1,1,1,0.2,0,0.1,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
4347#4371,0.571429,0.571429,0.428571,0.448276,1,1,1,1,0.666667,0.571429,0.75,0.5,0.235417,0,0.222222,0,?,?,?,?,1.0,1.0,?,?,0.4,0.222222223878,s,m,n,+1
1036#1043,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1927#1924,0.666667,0.666667,0.458333,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2608#2614,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,1.0,1.0,n,m,s,+1
8190#8201,0.432323,0.0992064,0.321429,0.108108,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
14025#14026,0.607143,0.5,0.512821,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
1152#1157,0.5,0.5,0.428571,0.454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2392#2393,0.85,0.78125,0.464286,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7312#7310,0.4,0.4,0.421053,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2218#2234,0.487302,0.444444,0.457143,0.411765,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.20000000298,?,?,0.428571428571,0.166666671634,n,m,n,+1
2351#2355,0.666667,0.666667,0.736842,0.526316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
11197#11198,0.571429,0.571429,0.272727,0.30303,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
852856#871102,0.303175,0.0148148,0.142857,0.025,1,1,1,1,1,1,1,1,0.543831,0.420746,0.575758,0.357143,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
733476#738603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
8977#8971,0.461224,0.285714,0.4,0.230769,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
798#737,0.668155,0.573611,0.468085,0.479167,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12736#12737,0.666667,0.619048,0.72,0.607143,1,1,1,1,1,1,1,1,0.875,0.75,0.962963,0.806452,?,?,?,?,?,?,?,?,0.75,0.25,m,m,n,-1
380591#548978,0.48,0.4,0.444444,0.185185,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2092#2095,0.666667,0.666667,0.818182,0.642857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8783#8776,0.888889,0.888889,0.76,0.769231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
12218#12219,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
7299#7295,0.175,0,0.117647,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
5035#5036,0.583333,0.545455,0.2,0.526316,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.428571428571,0.181818187237,m,m,n,-1
7264#7266,0.5,0.5,0.333333,0.1875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8257#8253,0.282143,0.0533333,0.235294,0.0606061,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
221#225,0.666667,0.666667,0.352941,0.388889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.714285731316,?,?,1.0,1.0,n,m,s,+1
138#139,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8173#8175,0.0555556,0,0.0666667,0,1,1,1,1,1,1,1,1,0.378348,0.108213,0.28,0.0851064,?,?,?,?,?,?,?,?,0.75,0.25,m,m,n,-1
2896#2901,1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.64,0.53125,0.485714,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,+1
1563#1567,0.666667,0.666667,0.461538,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.583333333333,0.238095238805,?,?,?,?,n,m,n,+1
8837#8841,0.361905,0.100794,0.294118,0.0967742,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1917#1918,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6242#6244,1,1,0.285714,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
5622#5623,0.666667,0.666667,0.382353,0.424242,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3673#3677,0.2,0,0.2,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.304233,0.0666667,0.2,0.0408163,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
8038#8037,0.225,0,0.214286,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1704#1706,0.5,0.285714,0.294118,0.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.666666666667,0.25,?,?,1.0,1.0,n,m,s,+1
9060#9064,0.6625,0.6,0.222222,0.357143,0.666667,0.666667,0.5,0.545455,1,1,1,1,0.740741,0.694444,0.695652,0.576923,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
325#324,0.888889,0.888889,0.6,0.653846,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,?,?,n,m,n,+1
138#134,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3636#3650,0.075,0,0.0588235,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.37037,0.333333,0.375,0.153846,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8781#8778,0.313889,0.130821,0.215686,0.111111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
7447#7448,0.666667,0.666667,0.3125,0.352941,1,1,1,1,1,1,1,1,0.75,0.75,0.722222,0.736842,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
12741#12742,0.416667,0.269231,0.4,0.2,0.5,0.5,0.4375,0.470588,0.4,0.2,0.4,0.2,0.0944444,0,0.181818,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9733#9734,0.123077,0.0210526,0.15,0.0294118,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2135#2141,0.8,0.8,0.45,0.47619,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1530#1531,0.4,0.4,0.2,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1459#1464,0.614286,0.571429,0.48,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1863#1869,0.666667,0.666667,0.428571,0.448276,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7903#7906,0.222222,0.0750916,0.25,0.09375,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
924#928,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1927#1935,0.8,0.8,0.647059,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7439#7440,0.222619,0.0521008,0.263158,0.0588235,1,1,1,1,0.8,0.5,0.8,0.5,0.888889,0.888889,0.875,0.875,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
13521#13522,0.160714,0,0.130435,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
3048#3052,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2785#2798,0.4,0.4,0.230769,0.259259,0.857143,0.857143,0.714286,0.727273,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
15372#15398,0.25,0,0.307692,0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8167#8182,0.22873,0.065,0.171429,0.0576923,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,?,?,n,m,n,-1
857#858,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
15574#15575,0.666667,0.666667,0.451613,0.46875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9024#9029,0.666667,0.666667,0.214286,0.266667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
15233#15259,0.2625,0.0711806,0.222222,0.0645161,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
7161#7157,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
11769#11697,0.572222,0.371429,0.181818,0.295455,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.3,0.047619048506,?,?,1.0,1.0,n,m,s,-1
1087#1102,0.571429,0.571429,0.351351,0.388889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1559#1562,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1948#1956,0.653061,0.571429,0.615385,0.4375,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9678#9679,0.238426,0.0424428,0.12,0.0526316,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3671#3670,0.286508,0.0238095,0.25,0.0172414,1,1,1,1,1,1,1,1,0.538333,0.348571,0.407407,0.222222,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
12287#12288,0.541667,0.354167,0.21875,0.205128,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
4331#4340,0.666667,0.666667,0.6,0.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6262#6264,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8669#8670,0.667532,0.545455,0.264706,0.486486,0.181818,0,0.181818,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1765#1771,0.5,0.5,0.266667,0.3125,1,1,1,1,1,1,1,1,0.888889,0.888889,0.730769,0.730769,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1157#1166,0.4,0.4,0.428571,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.692307710648,?,?,?,?,n,m,n,+1
16017#16035,0,0,0.153846,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2196#2210,0.666667,0.666667,0.541667,0.823529,0.666667,0.666667,0.555556,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
12922#12923,0.213152,0.0457601,0.151515,0.0434783,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.466666668653,?,?,0.0,0.0,n,m,n,-1
4122#4119,0.631905,0.48,0.6,0.357143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2515#2517,0.379286,0.2,0.314286,0.137255,1,1,1,1,0.8,0.571429,0.8,0.571429,0.747024,0.714286,0.333333,0.608696,?,?,?,?,0.454545454545,0.20000000298,?,?,?,?,n,m,n,+1
9788#9789,0.265568,0.082634,0.0625,0.0322581,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1397#1403,0.666667,0.666667,0.8,0.818182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8980#9001,0.571429,0.571429,0.32,0.4375,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1259#1277,0.555556,0.5,0.529412,0.4,?,?,?,?,?,?,?,?,?,?,?,?,0.506667,0.436364,0.387097,0.348837,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,+1
